ID,SKU,Nome,Categoria,Serie,Descricao,Imagem_Principal,Imagens,URL_Detalhe
1461,LB644,Banco Olímpico Supino Inclinado,Bancos Inclinados,Equipamentos - Série LB,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB644-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB644-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB644-3-2.webp,https://commanderbrasil.com.br/catalogo/banco-olimpico-supino-inclinado-lb644/
855,B1043,Banco Olímpico Supino Reto,Bancos Retos,Equipamentos - Série B,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1043-1-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1043-1-2.webp,https://commanderbrasil.com.br/catalogo/banco-olimpico-supino-reto-b1043/
1402,GM115,Banco Olímpico Supino Reto,Bancos Retos,Equipamentos - Série GM,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM115-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM115-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM115-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/banco-olimpico-supino-reto-gm115/
168,GM34,Banco Olímpico Supino Reto,Bancos Retos,Equipamentos - Série GM,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM34-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM34-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM34-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/banco-olimpico-supino-reto-gm34/
1462,LB645,Banco Olímpico Supino Reto,Bancos Retos,Equipamentos - Série LB,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB645-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB645-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB645-3-2.webp,https://commanderbrasil.com.br/catalogo/banco-olimpico-supino-reto-lb645/
3003,G003,Banco para Ombros,Outros Bancos,Acessórios - Série G,Banco para Ombros - Código: G-003,https://commanderbrasil.com.br/wp-content/uploads/2025/12/G003-g-1.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/G003-g-1.jpeg,https://commanderbrasil.com.br/catalogo/banco-para-ombros-g003/
1696,CBP130,Banco para Remada Seal,Outros Bancos,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP130-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP130-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP130-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/banco-para-remada-seal-row-cbp130/
3001,G001,Banco Plano,Outros Bancos,Acessórios - Série G,Banco Plano - Código: G-001,,,https://commanderbrasil.com.br/catalogo/banco-plano-g001/
1285,SH52,Banco Reto,Outras Anilhadas,Equipamentos - Série SH,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH52-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH52-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH52-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/banco-reto-sh52/
849,B1036,Banco Reto,Bancos Retos,Equipamentos - Série B,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1036-1-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1036-1-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1036-2-2.webp,https://commanderbrasil.com.br/catalogo/banco-reto-b1036/
1392,GM81,Banco Reto,Bancos Retos,Equipamentos - Série GM,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM81-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM81-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM81-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/banco-reto-gm81/
172,GM38,Banco Reto,Bancos Retos,Equipamentos - Série GM,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM38-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM38-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM38-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/banco-reto-gm38/
1468,LB651,Banco Reto,Bancos Retos,Equipamentos - Série LB,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB651-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB651-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB651-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/flat-bench-lb651/
1271,SH34,Banco Reto,Outras Anilhadas,Equipamentos - Série SH,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH34-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH34-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH34-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/banco-reto-sh34/
1464,LB647,Banco Reto Supino,Bancos Retos,Equipamentos - Série LB,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB647-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB647-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB647-3-2.webp,https://commanderbrasil.com.br/catalogo/supino-reto-lb647/
1267,SH28,Banco Reto Supino ISO-Lateral,Supino,Equipamentos - Série SH,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH28-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH28-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH28-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/supino-reto-iso-lateral-sh28/
829,B1008,Banco Reto Supino Máquina,Bancos Retos,Equipamentos - Série B,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1008-1-1.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1008-1-1.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1008-2-1.webp,https://commanderbrasil.com.br/catalogo/supino-reto-maquina-b1008/
907,CMDFL04,Banco Reto Supino Máquina,Bancos Retos,Equipamentos - Série 360,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-FL04-bgbranco-1.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-FL04-bgbranco-1.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-FL04-ambientadas-1.webp,https://commanderbrasil.com.br/catalogo/supino-reto-maquina-cmdfl04/
1383,GM60A,Banco Romano,Outros Bancos,Equipamentos - Série GM,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM60A-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM60A-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM60A-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/banco-romano-gm60a/
1384,GM60B,Banco Romano,Outros Bancos,Equipamentos - Série GM,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM60B-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM60B-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM60B-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/banco-romano-gm60b/
1004677,B1045,Banco Romano,Extensão de Costas,Equipamentos - Série B,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1045-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1045-bgbranco.webp,https://commanderbrasil.com.br/catalogo/banco-romano-b1045/
1471,LB654,Banco Romano,Outros Bancos,Equipamentos - Série LB,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB654-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB654-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB654-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/banco-romano-lb654/
1386,GM70A,Banco Scott,Bancos Scott,Equipamentos - Série GM,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM70A-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM70A-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM70A-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/banco-scott-gm70a/
1004676,B1044,Banco Scott,Bancos Scott,Equipamentos - Série B,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1044-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1044-bgbranco.webp,https://commanderbrasil.com.br/catalogo/banco-scott-b1044/
1259,SH20,Banco Scott (Bíceps),Bancos Ajustáveis,Equipamentos - Série SH,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH20-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH20-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH20-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/banco-scott-biceps-sh20/
1694,CBP128,Banco Scott (para bíceps),Outros Bancos,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP128-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP128-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP128-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/banco-scott-para-biceps-cbp128/
1570,CBP008,Banco Totalmente Ajustável,Outros Bancos,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP008-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP008-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP008-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/banco-totalmente-ajustavel-cbp008/
1009552,QHSJ240,Bandagens de Boxe,-,Acessórios - QHSJ Agilidade,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ240-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ240-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ240-ambientadas.webp,https://commanderbrasil.com.br/catalogo/boxing-hand-wraps-qhsj240/
297,VS16,Barra Assistida,Mergulho e Barra Assistida,Equipamentos - Série VS,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-VS16-1.png,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-VS16-1.png | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-VS16-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-VS16-1-1.webp,https://commanderbrasil.com.br/catalogo/barra-assistida-vs16/
830,B1009,Barra Assistida,Mergulho e Barra Assistida,Equipamentos - Série B,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1009-1-1.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1009-1-1.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1009-2-1.webp,https://commanderbrasil.com.br/catalogo/barra-assistida-b1009/
1379,GM59,Barra Assistida,Mergulho e Barra Assistida,Equipamentos - Série GM,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM59-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM59-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM59-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/barra-assistida-gm59/
1434,LB615,Barra Assistida,Mergulho e Barra Assistida,Equipamentos - Série LB,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB615-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB615-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB615-2-2.webp,https://commanderbrasil.com.br/catalogo/barra-assistida-lb615/
1000141,LBF11,Barra Assistida,Outras Anilhadas,Equipamentos - Série LB-F,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB-F11-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB-F11-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB-F11-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/barra-assistida-lbf11/
1009146,QHSJ92,Barra B29,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ92-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ92-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ92-ambientada.webp,https://commanderbrasil.com.br/catalogo/b29-bar-qhsj92/
1009448,QHSJ214,Barra Corporal,-,Acessórios - QHSJ Treino,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ214-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ214-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ214-ambientada.webp,https://commanderbrasil.com.br/catalogo/body-bar-qhsj214/
2884,E007,Barra Corporal 2kg,Acessórios de Treino,Acessórios - Série E,Barra Corporal 2kg - Código: E-007,https://commanderbrasil.com.br/wp-content/uploads/2025/12/E007-e-2.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/E007-e-2.jpeg,https://commanderbrasil.com.br/catalogo/barra-corporalkg-e007/
1008857,QHSJ05,Barra Curva Pequena,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ05-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ05-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ05-ambientadas.webp,https://commanderbrasil.com.br/catalogo/curved-bar-small-barbell-qhsj05/
1004704,A005,Barra Curva Pequena Fixa,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A005-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A005-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A005-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/barra-curva-pequena-fixa-a005/
1004706,A007,Barra Curva Pequena PU Capitão América,-,Acessórios - Série A,Preço por kg (USD),,,https://commanderbrasil.com.br/catalogo/barra-curva-pequena-pu-capitao-america-a007/
1008863,QHSJ07,Barra Curva PU Capitão América,-,Acessórios - QHSJ Pesos,,,,https://commanderbrasil.com.br/catalogo/pu-captain-america-curved-bar-barbell-qhsj07/
1009154,QHSJ94,Barra de Segurança para Agachamento,Máquinas de Agachamento,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ94-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ94-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ94-ambientada.webp,https://commanderbrasil.com.br/catalogo/safety-squat-bar-qhsj94/
1606,CBP042,Barra Dorsal,Puxada Alta,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP042-bgbranco-bgbranco-1.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP042-bgbranco-bgbranco-1.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP042-ambientadas-ambientadas-1.webp,https://commanderbrasil.com.br/catalogo/barra-dorsy-cbp042/
1607,CBP043,Barra Dorsal Super,Puxada Alta,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP043-bgbranco-bgbranco-1.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP043-bgbranco-bgbranco-1.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP043-ambientadas-ambientadas-1.webp,https://commanderbrasil.com.br/catalogo/barra-dorsy-super-cbp043/
1008993,QHSJ43,Barra Fixa 12 Lados Borracha,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ43-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ43-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ43-ambientadas.webp,https://commanderbrasil.com.br/catalogo/rubber-12-sided-fixed-barbell-qhsj43/
1004742,A043,Barra Fixa 12 Lados Revestida de Borracha,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A043-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A043-bgbranco-v2.webp,https://commanderbrasil.com.br/catalogo/barra-fixa-12-lados-revestida-de-borracha-a043/
1009099,QHSJ80,Barra Fixa Precor Borracha Curva,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ80-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ80-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ80-ambientada.webp,https://commanderbrasil.com.br/catalogo/precor-rubber-fixed-barbell-curved-qhsj80/
1009095,QHSJ79,Barra Fixa Precor Borracha Reta,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ79-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ79-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ79-ambientada.webp,https://commanderbrasil.com.br/catalogo/precor-rubber-fixed-barbell-straight-qhsj79/
1004779,A079,Barra Fixa Precor Revestida de Borracha,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A079-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A079-bgbranco-v2.webp,https://commanderbrasil.com.br/catalogo/barra-fixa-precor-revestida-de-borracha-a079/
1004780,A080,Barra Fixa Precor Revestida de Borracha Modelo 2,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A080-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A080-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A080-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/barra-fixa-precor-revestida-de-borracha-modelo-a080/
1008901,QHSJ17,Barra Fixa PU,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ17-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ17-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ17-ambientadas.webp,https://commanderbrasil.com.br/catalogo/pu-fixed-barbell-qhsj17/
1004716,A017,Barra Fixa PU,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A017-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A017-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A017-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/barra-fixa-pu-a017/
1004752,A053,Barra Fixa PU Modelo 2,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A053-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A053-bgbranco-v2.webp,https://commanderbrasil.com.br/catalogo/barra-fixa-pu-modelo-a053/
1009150,QHSJ93,Barra Funcional Multi-Ângulo,Treinadores Funcionais,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ93-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ93-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ93-ambientada.webp,https://commanderbrasil.com.br/catalogo/multi-angle-functional-bar-qhsj93/
1009134,QHSJ89,Barra Hex Treinamento,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ89-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ89-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ89-ambientada.webp,https://commanderbrasil.com.br/catalogo/hex-bar-trainer-qhsj89/
1009011,QHSJ57,Barra Les Mills,-,Acessórios - QHSJ Pesos,,,,https://commanderbrasil.com.br/catalogo/les-mills-barbell-qhsj57/
1009009,QHSJ56,Barra Les Mills Borracha,-,Acessórios - QHSJ Pesos,,,,https://commanderbrasil.com.br/catalogo/les-mills-barbell-standard-rubber-qhsj56/
1009001,QHSJ54,Barra Les Mills PU,-,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ54-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ54-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ54-ambientadas.webp,https://commanderbrasil.com.br/catalogo/les-mills-barbell-pu-qhsj54/
